0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
-0.00711,0.76622,0.32756,0.69911,0.46444,0.46622,0.46889,0.46178,0.52941,0.48235,0.25882,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.497,0.4975,0.506,0.039,0.001,1.057,0.94706,0.24118,0.52353,0.08824,0.5,0.5,0.5,0.5,0.00267,0.748,0.19467,0.69911,0.46444,0.46533,0.468,0.46178,0.50588,0.49412,0.5,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.5395,0.5,0.5,0.5015,0.5015,0.506,0.102,-0.019,1.024
0.00533,0.74622,0.19867,0.69911,0.464,0.46533,0.468,0.46178,0.51176,0.5,0.51765,0.5,0.49412,0.5,0.5,0.5,0.5,0.5,0.579,0.5,0.5035,0.501,0.5015,0.506,0.096,-0.019,1.033,0.6,0.62353,0.64706,0.23529,0.5,0.5,0.5,0.5,0.01022,0.75111,0.24933,0.69911,0.46444,0.46533,0.46889,0.46933,0.50588,0.51176,0.61765,0.5,0.50588,0.5,0.5,0.51176,0.5,0.5,0.636,0.5,0.4965,0.501,0.497,0.494,0.006,-0.014,1.055
0.01556,0.75556,0.32044,0.69911,0.46533,0.46533,0.46933,0.47156,0.51176,0.51765,0.68235,0.5,0.50588,0.5,0.5,0.50588,0.5,0.5,0.655,0.5,0.494,0.5015,0.496,0.494,-0.107,0.019,1.021,0.65882,0.39412,0.34706,0.11176,0.5,0.5,0.5,0.5,0.03111,0.77111,0.38,0.69911,0.46489,0.46533,0.46889,0.464,0.52941,0.48824,0.35294,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.538,0.5,0.4955,0.501,0.4975,0.506,-0.021,0.006,1.029
0.04311,0.76711,0.30267,0.69956,0.46311,0.46578,0.46844,0.46311,0.51765,0.5,0.34706,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.501,0.5,0.5055,0.4975,0.4995,0.506,0.013,-0.016,1.045,0.51765,0.37059,0.53529,0.30588,0.5,0.5,0.5,0.5,0.05911,0.756,0.22,0.69911,0.46311,0.46578,0.468,0.46267,0.51765,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.558,0.5,0.506,0.4985,0.502,0.5055,0.066,-0.015,1.045
0.06622,0.756,0.23156,0.69911,0.46311,0.46578,0.468,0.46311,0.51176,0.50588,0.54706,0.5,0.5,0.5,0.5,0.50588,0.5,0.5,0.592,0.5,0.5055,0.4985,0.5015,0.5055,0.046,-0.02,1.036,1.01765,0.15882,0.71176,0.16471,0.5,0.5,0.5,0.5,0.07867,0.76089,0.31111,0.69911,0.464,0.46578,0.46933,0.47022,0.51765,0.52353,0.67647,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.645,0.5,0.5035,0.4985,0.4955,0.494,-0.113,0.012,1.052
0.09022,0.77111,0.42133,0.69911,0.464,0.46578,0.46933,0.47022,0.53529,0.53529,0.72353,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.6375,0.5,0.5035,0.4985,0.4955,0.494,-0.253,0.042,0.981,0.87647,0.36471,0.52353,0.35882,0.5,0.5,0.5,0.5,0.00756,0.79289,0.556,0.69911,0.46489,0.46489,0.46933,0.47067,0.42941,0.5,0.52941,0.5,0.49412,0.5,0.5,0.5,0.5,0.5,0.632,0.5,0.4945,0.503,0.4955,0.494,-0.173,0.053,1.014
-0.02533,0.79244,0.57333,0.69911,0.46533,0.46533,0.46933,0.47022,0.45882,0.5,0.55294,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.607,0.5,0.494,0.501,0.4955,0.494,-0.161,0.046,1.028,1.17059,0.26471,0.54706,0.05294,0.5,0.5,0.5,0.5,-0.05822,0.79244,0.60489,0.69956,0.46533,0.46533,0.46933,0.47022,0.44118,0.5,0.54118,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.597,0.5,0.494,0.501,0.4955,0.494,-0.178,0.052,1.025
-0.07511,0.79333,0.62533,0.69911,0.46533,0.46533,0.46933,0.47022,0.48235,0.51176,0.50588,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.61,0.5,0.494,0.501,0.4955,0.494,-0.169,0.059,1.017,1.10588,0.1,0.49412,0.39412,0.5,0.5,0.5,0.5,-0.08178,0.79378,0.65289,0.69956,0.46533,0.46533,0.46933,0.47022,0.5,0.50588,0.5,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.604,0.5,0.494,0.501,0.4955,0.494,-0.169,0.042,1.023
-0.08178,0.79378,0.65289,0.69956,0.46533,0.46533,0.46933,0.47022,0.5,0.50588,0.5,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.59,0.5,0.494,0.501,0.4955,0.494,-0.168,0.051,1.018,1.2,0.08235,0.23529,0.39412,0.5,0.5,0.5,0.5,-0.08133,0.79156,0.57956,0.69956,0.46533,0.46667,0.46933,0.46889,0.51765,0.5,0.27059,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.499,0.5,0.494,0.495,0.4955,0.494,-0.02,0.112,0.978
-0.06667,0.78756,0.45244,0.7,0.46356,0.47111,0.46889,0.46533,0.53529,0.48824,0.24118,0.5,0.48235,0.5,0.5,0.47647,0.5,0.5,0.467,0.5,0.506,0.474,0.4975,0.5055,-0.036,0.075,1.083,1.05882,0.0,0.70588,0.17647,0.5,0.5,0.5,0.5,-0.04889,0.78444,0.33378,0.69956,0.46444,0.46844,0.46933,0.468,0.51765,0.51765,0.66471,0.5,0.51176,0.5,0.5,0.51176,0.5,0.5,0.609,0.5,0.5,0.4855,0.4955,0.4945,-0.045,0.091,1.026
-0.04089,0.78533,0.44,0.69956,0.46489,0.46489,0.46933,0.46844,0.51765,0.5,0.74118,0.5,0.50588,0.5,0.5,0.50588,0.5,0.5,0.606,0.5,0.4965,0.502,0.4955,0.494,-0.067,0.085,1.017,0.65294,0.45882,0.38824,0.43529,0.5,0.5,0.5,0.5,-0.04933,0.78444,0.54089,0.7,0.46489,0.46533,0.46933,0.46756,0.48824,0.49412,0.38824,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.505,0.5,0.4965,0.5005,0.4955,0.4945,-0.061,0.106,1.024
-0.04578,0.78267,0.48933,0.7,0.46489,0.46622,0.46889,0.46533,0.52941,0.5,0.39412,0.5,0.5,0.5,0.49412,0.5,0.5,0.5,0.5,0.5,0.4945,0.4965,0.4965,0.5055,-0.042,0.117,1.029,0.72353,0.40588,0.38824,0.41176,0.5,0.5,0.5,0.5,-0.02222,0.77467,0.38533,0.7,0.464,0.46622,0.46889,0.46356,0.52353,0.48824,0.38235,0.5,0.49412,0.5,0.5,0.48824,0.5,0.5,0.5,0.5,0.5035,0.4965,0.4975,0.5055,0.003,0.072,1.007
-0.01156,0.77244,0.32667,0.7,0.464,0.46622,0.46889,0.45556,0.52353,0.48235,0.4,0.5,0.51765,0.5,0.5,0.49412,0.5,0.5,0.5,0.5,0.5,0.4965,0.4975,0.507,0.08,0.078,1.042,0.96471,0.16471,0.49412,0.27059,0.5,0.5,0.5,0.5,0.00489,0.76267,0.25911,0.7,0.46489,0.46578,0.46889,0.45289,0.51765,0.50588,0.5,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.5095,0.5,0.494,0.4985,0.4975,0.5085,0.081,0.063,1.029
0.01244,0.76222,0.25689,0.7,0.46489,0.46578,0.46889,0.45289,0.51765,0.5,0.5,0.5,0.49412,0.5,0.5,0.5,0.5,0.5,0.5045,0.5,0.495,0.4985,0.4975,0.508,0.082,0.065,1.028,0.88824,0.30588,0.43529,0.23529,0.5,0.5,0.5,0.5,0.02489,0.75956,0.22933,0.69956,0.46533,0.46578,0.46889,0.45244,0.51765,0.5,0.42941,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.503,0.5,0.496,0.4985,0.4985,0.509,0.182,0.024,1.002
0.032,0.75511,0.19689,0.69956,0.46489,0.46578,0.468,0.45244,0.52353,0.49412,0.43529,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4965,0.4985,0.502,0.5085,0.162,0.032,1.014,0.68235,0.40588,0.48235,0.34706,0.5,0.5,0.5,0.5,0.044,0.74622,0.15467,0.69956,0.46489,0.46533,0.468,0.45244,0.51765,0.49412,0.47647,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4995,0.5,0.495,0.501,0.502,0.5085,0.176,0.014,1.023
0.05022,0.74489,0.14622,0.69956,0.46489,0.46533,0.468,0.45244,0.51765,0.5,0.48824,0.5,0.5,0.5,0.5,0.50588,0.5,0.5,0.499,0.5,0.4965,0.5005,0.502,0.5085,0.172,0.011,1.024,1.05294,0.43529,0.55294,0.39412,0.5,0.5,0.5,0.5,0.06178,0.74356,0.148,0.69956,0.46489,0.46489,0.468,0.45244,0.51765,0.5,0.52941,0.5,0.5,0.5,0.5,0.50588,0.5,0.5,0.526,0.5,0.4965,0.502,0.5015,0.5085,0.161,0.017,1.021
0.068,0.744,0.16711,0.69956,0.46489,0.46489,0.468,0.45244,0.51765,0.50588,0.53529,0.5,0.50588,0.5,0.5,0.50588,0.5,0.5,0.564,0.5,0.494,0.502,0.5015,0.5085,0.159,0.009,1.043,1.14118,0.52941,0.82353,0.06471,0.5,0.5,0.5,0.5,0.07956,0.752,0.28978,0.69956,0.46533,0.46489,0.46889,0.46844,0.51765,0.55294,0.8,0.5,0.50588,0.5,0.5,0.50588,0.5,0.5,0.642,0.5,0.494,0.502,0.497,0.494,-0.002,0.095,0.903
0.09022,0.76356,0.45556,0.69956,0.46533,0.46489,0.46889,0.46889,0.48235,0.52941,0.74706,0.5,0.50588,0.5,0.5,0.50588,0.5,0.5,0.6385,0.5,0.4945,0.502,0.497,0.494,-0.19,0.023,1.062,0.9,0.25882,0.24706,0.31176,0.5,0.5,0.5,0.5,-0.07511,0.78356,0.58844,0.69956,0.46533,0.46711,0.46889,0.46667,0.47059,0.48824,0.26471,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.502,0.5,0.4945,0.4935,0.4965,0.4965,-0.045,0.125,1.02
-0.06489,0.78044,0.46933,0.7,0.46578,0.47111,0.46844,0.46533,0.53529,0.5,0.27059,0.5,0.49412,0.5,0.5,0.50588,0.5,0.5,0.471,0.5,0.495,0.473,0.499,0.5055,-0.006,0.074,0.996,0.80588,0.60588,0.61176,0.4,0.5,0.5,0.5,0.5,-0.04444,0.77911,0.33111,0.7,0.464,0.47022,0.46889,0.46089,0.51765,0.51765,0.58235,0.5,0.5,0.5,0.5,0.54118,0.5,0.5,0.5905,0.5,0.5035,0.4765,0.497,0.5055,-0.02,0.085,1.027
-0.03644,0.78311,0.38444,0.7,0.464,0.47022,0.46889,0.468,0.52353,0.50588,0.60588,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.6105,0.5,0.5035,0.4765,0.497,0.494,-0.027,0.112,1.038,1.02941,0.28824,0.30588,0.20588,0.5,0.5,0.5,0.5,-0.01556,0.77822,0.40489,0.7,0.46489,0.46756,0.46844,0.46044,0.52941,0.48824,0.31176,0.5,0.5,0.5,0.5,0.47647,0.5,0.5,0.501,0.5,0.4965,0.4895,0.4985,0.506,-0.031,0.134,1.056
-0.004,0.77378,0.30578,0.7,0.46489,0.46622,0.46844,0.45333,0.52353,0.5,0.3,0.5,0.50588,0.48824,0.5,0.49412,0.5,0.5,0.5,0.5,0.4945,0.495,0.4985,0.508,0.163,0.119,1.096,0.72941,0.64118,0.54118,0.12941,0.5,0.5,0.5,0.5,0.00933,0.75689,0.20133,0.69956,0.464,0.46533,0.46844,0.452,0.50588,0.5,0.52353,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.536,0.5,0.5035,0.5,0.4985,0.509,0.122,0.038,1.028
0.01511,0.75689,0.21644,0.7,0.46444,0.46533,0.46844,0.452,0.51176,0.5,0.53529,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.5655,0.5,0.5025,0.5,0.4985,0.5085,0.104,0.043,1.02,1.15882,0.12941,0.56471,0.34118,0.5,0.5,0.5,0.5,0.02578,0.76,0.25156,0.69956,0.46489,0.46533,0.46889,0.45244,0.51765,0.51176,0.55882,0.5,0.50588,0.5,0.5,0.50588,0.5,0.5,0.6175,0.5,0.4965,0.5,0.497,0.5085,0.064,0.044,1.04
0.03289,0.764,0.27822,0.69956,0.46533,0.46533,0.46889,0.45556,0.51765,0.51176,0.55294,0.5,0.50588,0.5,0.5,0.50588,0.5,0.5,0.6445,0.5,0.494,0.5,0.497,0.507,0.03,0.051,1.037,0.95294,0.03529,0.39412,0.18824,0.5,0.5,0.5,0.5,0.05067,0.76578,0.30178,0.7,0.46533,0.46533,0.46889,0.45867,0.51765,0.5,0.4,0.5,0.5,0.5,0.5,0.48824,0.5,0.5,0.5455,0.5,0.494,0.501,0.497,0.506,0.053,0.051,1.019
0.06089,0.76267,0.25244,0.7,0.46489,0.46533,0.46844,0.45333,0.51765,0.5,0.4,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.5055,0.5,0.4965,0.5,0.4985,0.508,0.125,0.045,1.054,0.92941,0.21176,0.55882,0.14706,0.5,0.5,0.5,0.5,0.07689,0.75378,0.20578,0.69956,0.46489,0.46489,0.46756,0.45333,0.52353,0.5,0.54118,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5435,0.5,0.4965,0.5005,0.5015,0.508,0.104,0.029,1.034
0.08667,0.75467,0.22622,0.7,0.46533,0.46533,0.468,0.45333,0.52353,0.51176,0.53529,0.5,0.5,0.5,0.5,0.50588,0.5,0.5,0.5885,0.5,0.494,0.501,0.5005,0.508,0.098,0.038,1.035,0.77059,0.38824,0.48824,0.20588,0.5,0.5,0.5,0.5,0.10622,0.75689,0.25289,0.69956,0.46533,0.46489,0.46844,0.45333,0.52353,0.50588,0.5,0.5,0.50588,0.5,0.5,0.5,0.5,0.5,0.609,0.5,0.494,0.501,0.499,0.508,0.085,0.037,1.031
0.46978,0.46889,0.476,0.46933,0.47378,0.46756,0.48978,0.46667,0.50588,0.50588,0.5,0.5,0.49412,0.5,0.5,0.50588,0.4935,0.493,0.485,0.4905,0.5035,0.4995,0.5025,0.5,0.103,0.032,1.021,0.44706,0.33529,0.66471,0.5,0.5,0.5,0.5,0.5,0.45911,0.444,0.52667,0.47111,0.47467,0.46756,0.48933,0.46711,0.42353,0.37059,0.65294,0.51176,0.50588,0.5,0.5,0.5,0.4925,0.4725,0.506,0.484,0.494,0.5,0.505,0.4965,0.103,0.002,0.994
0.41911,0.36089,0.60489,0.47422,0.47467,0.46756,0.48889,0.46756,0.45294,0.30588,0.66471,0.5,0.5,0.5,0.5,0.50588,0.504,0.4755,0.5335,0.4685,0.4965,0.5,0.5065,0.494,0.208,-0.056,0.971,0.41765,0.87647,0.50588,0.57647,0.5,0.5,0.5,0.5,0.36489,0.25289,0.71111,0.47689,0.47467,0.46711,0.48089,0.472,0.44118,0.73529,0.5,0.51176,0.5,0.5,0.5,0.51176,0.494,0.6385,0.496,0.576,0.496,0.5015,0.5435,0.495,0.043,-0.12,1.036
0.34,0.40844,0.71422,0.48044,0.47289,0.46667,0.48044,0.46444,0.47647,0.94118,0.5,0.5,0.50588,0.5,0.5,0.5,0.485,0.6595,0.4975,0.7415,0.506,0.5035,0.547,0.505,-0.183,-0.072,0.85,0.8,0.36471,0.47059,0.58824,0.5,0.5,0.5,0.5,0.35822,0.75022,0.71378,0.61067,0.47644,0.46933,0.49022,0.472,0.68824,0.45882,0.48824,0.57647,0.50588,0.5,0.48824,0.48824,0.5175,0.4765,0.469,0.4895,0.494,0.492,0.4995,0.494,0.131,0.135,0.983
0.52578,0.7,0.70844,0.65644,0.47822,0.46889,0.48978,0.47111,0.84118,0.37647,0.49412,0.6,0.50588,0.5,0.5,0.5,0.5075,0.465,0.4225,0.485,0.494,0.493,0.5015,0.494,0.187,0.117,0.989,0.24118,0.25294,0.33529,0.17647,0.5,0.5,0.5,0.5,0.71289,0.59289,0.66489,0.64711,0.47956,0.468,0.48844,0.46578,0.50588,0.5,0.38824,0.31176,0.50588,0.5,0.5,0.50588,0.3605,0.3555,0.288,0.2565,0.495,0.498,0.508,0.5035,0.423,0.07,1.021
0.62,0.59422,0.60889,0.53911,0.48,0.468,0.48844,0.46578,0.32941,0.50588,0.37059,0.32353,0.50588,0.5,0.5,0.5,0.3215,0.126,0.1555,0.0565,0.495,0.498,0.509,0.504,0.537,0.122,0.791,0.48235,0.34706,0.60588,0.41765,0.5,0.5,0.5,0.5,0.38844,0.59422,0.50711,0.41689,0.47956,0.46667,0.48044,0.45867,0.36471,0.50588,0.5,0.5,0.5,0.5,0.5,0.5,0.4545,0.1345,0.341,0.002,0.4945,0.5055,0.546,0.504,0.564,0.074,0.851
0.35689,0.59467,0.54,0.41689,0.47911,0.46622,0.48044,0.45867,0.44706,0.50588,0.6,0.5,0.5,0.5,0.5,0.5,0.474,0.1395,0.4455,0.0,0.494,0.506,0.546,0.504,0.554,0.045,0.87,0.55882,0.51176,0.40588,0.51176,0.5,0.5,0.5,0.5,0.32667,0.68044,0.58756,0.37244,0.47422,0.47289,0.48578,0.46578,0.55882,1.25882,0.5,0.38824,0.50588,0.5,0.5,0.5,0.506,0.5,0.369,0.2305,0.496,0.4755,0.521,0.5055,0.448,0.144,0.928
0.34489,0.85378,0.57644,0.33867,0.47467,0.47333,0.48889,0.46578,0.61176,0.64118,0.42353,0.5,0.50588,0.5,0.51176,0.49412,0.508,0.5,0.192,0.4185,0.497,0.472,0.5065,0.5055,0.43,0.16,0.898,0.45882,0.24706,0.5,0.43529,0.5,0.5,0.5,0.5,0.39289,0.92,0.53644,0.31644,0.47422,0.47467,0.49022,0.46578,0.5,0.56471,0.5,0.43529,0.5,0.5,0.5,0.5,0.488,0.5,0.1165,0.4545,0.497,0.4645,0.5,0.5035,0.464,0.199,0.903
0.38667,0.95244,0.53644,0.28356,0.47422,0.47511,0.49022,0.46622,0.45882,0.54706,0.5,0.43529,0.5,0.5,0.5,0.49412,0.479,0.5,0.1165,0.453,0.497,0.464,0.5,0.504,0.443,0.176,0.909,0.58235,0.11176,0.42353,0.67647,0.5,0.5,0.5,0.5,0.36311,0.99022,0.52533,0.29378,0.47378,0.47511,0.49022,0.46622,0.59412,0.5,0.28824,0.67647,0.5,0.50588,0.5,0.50588,0.506,0.5,0.0475,0.5045,0.5025,0.4655,0.5,0.5035,0.516,0.238,0.849
0.40756,0.98267,0.48667,0.37911,0.47333,0.47467,0.49067,0.46622,0.6,0.47647,0.5,0.66471,0.5,0.5,0.5,0.50588,0.4945,0.5,0.0555,0.5275,0.5045,0.4645,0.4975,0.5035,0.423,0.229,0.906,0.41765,0.32353,0.62353,0.47059,0.5,0.5,0.5,0.5,0.46133,0.95911,0.48622,0.47867,0.47333,0.47511,0.49067,0.46622,0.5,0.47647,0.5,0.47647,0.5,0.5,0.5,0.50588,0.4655,0.5,0.193,0.5025,0.5055,0.465,0.4975,0.5035,0.387,0.267,0.906
0.44356,0.94489,0.51467,0.46356,0.47333,0.47511,0.49067,0.46622,0.37059,0.47647,0.60588,0.48235,0.5,0.5,0.5,0.50588,0.4485,0.5,0.361,0.502,0.5055,0.465,0.4975,0.5035,0.401,0.221,0.917,0.57647,0.35882,0.64118,0.35882,0.5,0.5,0.5,0.5,0.35822,0.93511,0.62667,0.40844,0.47333,0.47467,0.48978,0.46622,0.55294,0.5,0.63529,0.37647,0.5,0.5,0.5,0.5,0.506,0.5,0.3995,0.4605,0.506,0.4655,0.5015,0.5035,0.332,0.136,0.981
0.38444,0.95956,0.68889,0.34267,0.47422,0.46711,0.48889,0.46844,0.58235,0.58235,0.61765,0.38824,0.5,0.45882,0.5,0.5,0.5095,0.5,0.4435,0.429,0.4955,0.498,0.5045,0.494,0.351,0.042,0.976,0.45294,0.05294,0.21176,0.56471,0.5,0.5,0.5,0.5,0.44311,0.996,0.69644,0.27067,0.47511,0.46844,0.48978,0.46489,0.50588,0.50588,0.39412,0.52353,0.50588,0.5,0.5,0.51176,0.487,0.5,0.356,0.475,0.4945,0.4965,0.5025,0.5055,0.459,0.092,0.895
0.444,0.99511,0.59778,0.30089,0.47556,0.46844,0.49067,0.46622,0.50588,0.5,0.29412,0.56471,0.50588,0.5,0.5,0.5,0.4655,0.5,0.1235,0.4995,0.495,0.496,0.498,0.5035,0.45,0.19,0.929,0.72941,0.17647,0.5,0.43529,0.5,0.5,0.5,0.5,0.47111,0.99422,0.54089,0.32133,0.47511,0.46933,0.49067,0.46667,0.74706,0.5,0.48235,0.46471,0.5,0.5,0.5,0.50588,0.4925,0.5,0.0465,0.4725,0.495,0.4925,0.498,0.5,0.413,0.185,0.92
0.596,0.99511,0.524,0.29644,0.47511,0.46933,0.49022,0.46622,0.71176,0.5,0.45294,0.45294,0.5,0.5,0.5,0.50588,0.489,0.5,0.125,0.4315,0.495,0.492,0.5,0.5,0.455,0.138,0.911,0.40588,0.34706,0.48824,0.67059,0.5,0.5,0.5,0.5,0.73733,0.996,0.50133,0.30089,0.47511,0.46889,0.48978,0.46667,0.50588,0.5,0.5,0.64706,0.5,0.5,0.5,0.50588,0.423,0.5,0.217,0.5,0.495,0.494,0.502,0.4945,0.374,0.121,0.943
0.73733,0.99556,0.50178,0.37822,0.47511,0.46889,0.48978,0.46711,0.5,0.49412,0.50588,0.64706,0.49412,0.5,0.5,0.50588,0.354,0.5,0.1875,0.5475,0.495,0.4945,0.502,0.4965,0.333,0.158,0.93,0.45294,0.16471,0.47059,0.71765,0.5,0.5,0.5,0.5,0.72178,0.98089,0.56444,0.56044,0.47422,0.46889,0.48978,0.46667,0.35294,0.48235,0.96471,0.74706,0.50588,0.5,0.5,0.49412,0.335,0.5,0.354,0.5075,0.4965,0.4945,0.502,0.5,0.571,0.092,1.225
0.60044,0.97378,0.70222,0.67244,0.47556,0.46578,0.49067,0.46667,0.5,0.5,0.5,0.66471,0.51176,0.5,0.5,0.49412,0.4255,0.5,0.4745,0.505,0.494,0.5085,0.4985,0.5,0.313,0.034,0.955,0.51765,0.30588,0.45882,0.29412,0.5,0.5,0.5,0.5,0.60044,0.96933,0.70267,0.72622,0.47778,0.46578,0.49022,0.46667,0.5,0.5,0.5,0.40588,0.50588,0.5,0.5,0.50588,0.4025,0.5,0.5,0.5285,0.494,0.5085,0.5005,0.5,0.306,0.073,0.973
0.60044,0.96667,0.70267,0.64889,0.47778,0.46578,0.48889,0.46578,0.5,0.5,0.5,0.38824,0.5,0.5,0.5,0.5,0.4165,0.5,0.5,0.4015,0.4945,0.5085,0.505,0.505,0.375,0.012,0.951,0.24118,-0.01176,0.20588,0.52941,0.5,0.5,0.5,0.5,0.51956,0.95511,0.70311,0.53689,0.47778,0.46533,0.48978,0.46756,0.26471,0.48235,0.5,0.5,0.50588,0.5,0.5,0.5,0.4185,0.5,0.4995,0.398,0.494,0.5105,0.502,0.496,0.445,0.064,0.928
0.47644,0.46578,0.46578,0.46578,0.46667,0.46578,0.46533,0.46667,0.50588,0.50588,0.5,0.5,0.50588,0.5,0.5,0.5,0.4935,0.5,0.5,0.5,0.5,0.4995,0.4995,0.5,0.026,0.005,1.036,0.69412,0.56471,0.5,0.5,0.5,0.5,0.5,0.5,0.516,0.48,0.46489,0.46578,0.46667,0.46533,0.46444,0.46622,0.69412,0.57059,0.5,0.5,0.50588,0.5,0.5,0.5,0.511,0.5065,0.5035,0.5,0.4955,0.502,0.5035,0.498,-0.054,-0.038,1.039
0.61644,0.51956,0.46489,0.46667,0.46667,0.46489,0.46356,0.46622,0.71176,0.57059,0.5,0.5,0.50588,0.5,0.5,0.5,0.5105,0.495,0.5035,0.4965,0.496,0.503,0.5065,0.5035,-0.021,-0.071,1.052,0.45882,0.30588,0.5,0.5,0.5,0.5,0.5,0.5,0.72178,0.56044,0.46489,0.46667,0.46622,0.46444,0.46,0.46622,0.50588,0.44118,0.5,0.5,0.50588,0.5,0.5,0.50588,0.5065,0.4375,0.5035,0.4955,0.5055,0.505,0.5235,0.5035,0.002,-0.073,1.021
0.70622,0.46178,0.46444,0.46711,0.46622,0.46444,0.45956,0.46756,0.45882,0.22353,0.5,0.5,0.51176,0.5,0.5,0.50588,0.4935,0.4555,0.505,0.4935,0.4975,0.5055,0.5265,0.494,-0.025,-0.055,1.028,0.54706,0.55294,0.5,0.5,0.5,0.5,0.5,0.5,0.69911,0.29156,0.46444,0.46711,0.46756,0.46622,0.46533,0.46711,0.54118,0.5,0.5,0.5,0.50588,0.5,0.5,0.5,0.504,0.509,0.5055,0.4935,0.494,0.497,0.4985,0.496,-0.069,-0.029,1.03
0.72178,0.29911,0.464,0.46667,0.46756,0.46622,0.46533,0.46711,0.54706,0.55294,0.5,0.5,0.5,0.5,0.5,0.50588,0.506,0.52,0.506,0.495,0.494,0.497,0.4985,0.494,-0.107,-0.029,1.03,0.31176,0.74706,0.5,0.5,0.5,0.5,0.5,0.5,0.71778,0.37644,0.46356,0.46444,0.46711,0.46489,0.46444,0.46756,0.42353,0.72941,0.5,0.49412,0.5,0.5,0.5,0.5,0.48,0.5435,0.509,0.5045,0.496,0.502,0.503,0.4945,-0.143,-0.053,1.048
0.66889,0.50489,0.46622,0.45867,0.46533,0.46578,0.46578,0.46622,0.38824,0.78235,0.5,0.5,0.51176,0.5,0.5,0.5,0.431,0.5375,0.497,0.5325,0.5035,0.498,0.4975,0.5035,-0.168,-0.011,1.035,0.42941,0.45294,0.5,0.5,0.5,0.5,0.5,0.5,0.55333,0.68889,0.47156,0.45822,0.46533,0.46667,0.46578,0.46756,0.37059,0.50588,0.5,0.5,0.50588,0.5,0.5,0.50588,0.4215,0.493,0.4715,0.536,0.5055,0.494,0.497,0.494,0.001,0.058,1.05
0.50933,0.67822,0.47156,0.45822,0.46533,0.46711,0.46578,0.46711,0.34118,0.46471,0.5,0.5,0.5,0.5,0.5,0.5,0.436,0.488,0.4715,0.5355,0.506,0.493,0.497,0.4965,0.005,0.072,1.04,0.72941,0.37059,0.5,0.5,0.5,0.5,0.5,0.5,0.45733,0.63911,0.47111,0.46489,0.46533,0.46578,0.46444,0.46622,0.67059,0.45294,0.49412,0.54118,0.51176,0.5,0.49412,0.49412,0.5065,0.4645,0.473,0.506,0.506,0.499,0.502,0.5035,-0.056,-0.005,1.05
0.57244,0.59467,0.47067,0.46711,0.46578,0.46444,0.46178,0.46489,0.74118,0.41765,0.5,0.5,0.5,0.5,0.47647,0.5,0.507,0.4395,0.4755,0.4945,0.5035,0.505,0.5145,0.5055,-0.01,-0.054,1.036,0.46471,0.32941,0.5,0.5,0.5,0.5,0.5,0.5,0.69244,0.47956,0.46444,0.46844,0.46622,0.464,0.45511,0.46667,0.50588,0.23529,0.5,0.5,0.51176,0.5,0.5,0.52353,0.506,0.4465,0.504,0.4875,0.5025,0.5075,0.5475,0.4945,0.023,-0.026,1.004
0.68044,0.33467,0.46444,0.46844,0.46756,0.46622,0.46133,0.46711,0.47059,0.27647,0.5,0.5,0.50588,0.5,0.51176,0.48824,0.4935,0.4915,0.5055,0.4875,0.494,0.498,0.5185,0.4965,-0.06,0.017,1.043,0.31176,0.53529,0.5,0.5,0.5,0.5,0.5,0.5,0.66444,0.22444,0.46622,0.468,0.46756,0.46756,0.46578,0.46578,0.42941,0.50588,0.50588,0.49412,0.5,0.50588,0.5,0.51176,0.4405,0.508,0.498,0.4895,0.494,0.492,0.496,0.5035,-0.037,0.077,1.038
